EP0 EpisodeReward=-352.9875401860813
EP268 EpisodeReward=-92.13563598824945
EP269 EpisodeReward=-109.2394395651879
EP270 EpisodeReward=-117.4715546744309
EP271 EpisodeReward=-84.03379479723742
EP272 EpisodeReward=-108.67435064466025
EP273 EpisodeReward=-106.02545752660023
EP274 EpisodeReward=-118.74577451091237
EP275 EpisodeReward=-134.83223266752182
EP276 EpisodeReward=-85.24089711975813
EP277 EpisodeReward=-93.38458474019203
EP278 EpisodeReward=-126.13163572505177
EP279 EpisodeReward=-101.9501826397628
EP280 EpisodeReward=-95.06194506494641
EP281 EpisodeReward=-83.00153274242358
EP282 EpisodeReward=-84.21108083781311
EP283 EpisodeReward=-151.89769622734485
EP284 EpisodeReward=-112.56276618173911
EP285 EpisodeReward=-135.3433518304184
EP286 EpisodeReward=-129.2741459971086
EP287 EpisodeReward=-49.95421116763058
EP288 EpisodeReward=-149.1244005848454
EP289 EpisodeReward=-85.33649954021027
EP290 EpisodeReward=-95.4616087673277
EP291 EpisodeReward=-141.18150731297064
EP292 EpisodeReward=-97.44023422990293
EP293 EpisodeReward=-109.16572408534343
EP294 EpisodeReward=-129.5825654355353
EP295 EpisodeReward=-103.53494571255582
EP296 EpisodeReward=-122.60778145063853
EP297 EpisodeReward=-120.28386449868408
EP298 EpisodeReward=-80.53015524616173
EP299 EpisodeReward=-102.46022504239926
EP300 EpisodeReward=-103.6787884457448
EP301 EpisodeReward=-119.80783118632262
EP302 EpisodeReward=-156.9817872170822
EP303 EpisodeReward=-97.95093441619142
EP304 EpisodeReward=-109.57702255560298
EP305 EpisodeReward=-88.7057908485904
EP306 EpisodeReward=-106.37072106163265
EP307 EpisodeReward=-139.92394861255394
EP308 EpisodeReward=-79.68029773709974
EP309 EpisodeReward=-109.86652445669424
EP310 EpisodeReward=-129.41244075776822
EP311 EpisodeReward=-144.3373739841367
EP312 EpisodeReward=-52.3653585976345
EP313 EpisodeReward=-139.53294568467064
EP314 EpisodeReward=-126.48350971333561
EP315 EpisodeReward=-51.594445487518215
EP316 EpisodeReward=-115.41594522039276
EP317 EpisodeReward=-161.44298559861292
EP318 EpisodeReward=-109.54117918629598
EP319 EpisodeReward=-103.01841519932397
EP320 EpisodeReward=-157.2560266227497
EP321 EpisodeReward=-73.58168053003645
EP322 EpisodeReward=-136.518882749961
EP323 EpisodeReward=-96.72633576598092
EP324 EpisodeReward=-117.77370899805956
EP325 EpisodeReward=-156.85301492491672
EP326 EpisodeReward=-117.12440259235191
EP327 EpisodeReward=-143.07301656870746
EP328 EpisodeReward=-100.42870042129758
EP329 EpisodeReward=-110.588538605778
EP330 EpisodeReward=-193.93344984580176
EP331 EpisodeReward=-284.6007845443294
EP332 EpisodeReward=-143.52434028778603
EP333 EpisodeReward=-124.1842066940296
EP334 EpisodeReward=-177.22529569669615
EP335 EpisodeReward=-137.67102115007862
EP336 EpisodeReward=-168.21148608130358
EP337 EpisodeReward=-294.31328845496694
EP338 EpisodeReward=-257.90219829756376
EP339 EpisodeReward=-143.20226318670882
EP340 EpisodeReward=-160.9763957606066
EP341 EpisodeReward=-225.27321114587295
EP342 EpisodeReward=-220.62612036789562
EP343 EpisodeReward=-143.02009307342792
EP344 EpisodeReward=-121.5014328419166
EP345 EpisodeReward=-135.4727301451903
EP346 EpisodeReward=-2.8629712521872577
EP347 EpisodeReward=-182.94449100228968
EP348 EpisodeReward=-137.0073527185557
EP349 EpisodeReward=-65.46857070035115
EP350 EpisodeReward=-151.00032459583628
EP351 EpisodeReward=-130.51612152607015
EP352 EpisodeReward=-40.85152861816505
EP353 EpisodeReward=-195.4464624467799
EP354 EpisodeReward=-93.39929134791375
EP355 EpisodeReward=-437.36842362933857
EP356 EpisodeReward=-151.37491752158604
EP357 EpisodeReward=-173.55324984192927
EP358 EpisodeReward=-113.35229500885579
EP359 EpisodeReward=-129.239566017388
EP360 EpisodeReward=-107.26745129537389
EP361 EpisodeReward=-99.5581617701269
EP362 EpisodeReward=-133.4563752088914
EP363 EpisodeReward=-33.70428701814204
EP364 EpisodeReward=-93.79520339504404
EP365 EpisodeReward=-141.2009224773532
EP366 EpisodeReward=-204.43741850386465
EP367 EpisodeReward=-140.81021332529565
EP368 EpisodeReward=-118.09463806608875
EP369 EpisodeReward=-322.9023437774026
EP370 EpisodeReward=-275.05471236228135
EP371 EpisodeReward=-136.98760377037235
EP372 EpisodeReward=-305.14040045803665
EP373 EpisodeReward=-501.4653882804067
EP374 EpisodeReward=-84.49702810699549
EP375 EpisodeReward=-132.3282733570806
EP376 EpisodeReward=5.1271561625678
EP377 EpisodeReward=-167.96012650915029
EP378 EpisodeReward=-136.40887828912278
EP379 EpisodeReward=-79.83726766991411
EP380 EpisodeReward=-223.76735081433014
EP381 EpisodeReward=-263.97860357984325
EP382 EpisodeReward=-282.1357999570748
EP383 EpisodeReward=-67.66772502566315
EP384 EpisodeReward=-150.0561297467545
EP385 EpisodeReward=-426.0544276263692
EP386 EpisodeReward=-372.3677899949743
EP387 EpisodeReward=30.88787812714284
EP388 EpisodeReward=13.165018371476066
EP389 EpisodeReward=-41.51341261406429
EP390 EpisodeReward=-321.3217632272663
EP391 EpisodeReward=141.5749017585631
EP392 EpisodeReward=3.3813358528275916
EP393 EpisodeReward=-6.972254715162609
EP394 EpisodeReward=-46.415461290026784
EP395 EpisodeReward=-165.09287062430823
EP396 EpisodeReward=38.33053423686627
EP397 EpisodeReward=2.0615684592632295
EP398 EpisodeReward=5.375708753419758
EP399 EpisodeReward=-252.91314221470302
EP400 EpisodeReward=-75.68225587583974
EP401 EpisodeReward=-138.75155294920657
EP402 EpisodeReward=-154.30087821231535
EP403 EpisodeReward=-211.71450987894082
EP404 EpisodeReward=-179.51269834889644
EP405 EpisodeReward=57.13465942818354
EP406 EpisodeReward=-387.865015467016
EP407 EpisodeReward=-361.5154896588832
EP408 EpisodeReward=-137.19479126546747
EP409 EpisodeReward=-89.65399505665559
EP410 EpisodeReward=-540.8610017286613
EP411 EpisodeReward=-199.46064793995902
EP412 EpisodeReward=-326.0662482192654
EP413 EpisodeReward=-315.304546392459
EP414 EpisodeReward=-223.16100535157008
EP415 EpisodeReward=-518.8394888494615
EP416 EpisodeReward=-92.47008201142843
EP417 EpisodeReward=-63.48089794704997
