EP0 EpisodeReward=-251.0247384997981
EP293 EpisodeReward=-114.38401200065366
EP294 EpisodeReward=-167.46760154509354
EP295 EpisodeReward=-140.65506383220776
EP296 EpisodeReward=-155.18454118034268
EP297 EpisodeReward=-198.57599951676735
EP298 EpisodeReward=-259.74186099474537
EP299 EpisodeReward=-151.64957581165058
EP300 EpisodeReward=-233.41383872491315
EP301 EpisodeReward=-177.84205186949882
EP302 EpisodeReward=-132.49746094246817
EP303 EpisodeReward=-97.14320770749208
EP304 EpisodeReward=-80.52841550806603
EP305 EpisodeReward=-268.9848892795559
EP306 EpisodeReward=-118.9969559722081
EP307 EpisodeReward=-157.03137807405577
EP308 EpisodeReward=-198.30104808460646
EP309 EpisodeReward=-61.53843091712145
EP310 EpisodeReward=-96.46138891716512
EP311 EpisodeReward=-139.31930743131633
EP312 EpisodeReward=-94.30270468269694
EP313 EpisodeReward=-79.73780892611816
EP314 EpisodeReward=-193.42906231443868
EP315 EpisodeReward=-212.1618852269769
EP316 EpisodeReward=-234.569243298853
EP317 EpisodeReward=-142.2753445832407
EP318 EpisodeReward=-227.18007971835135
EP319 EpisodeReward=-215.57073745178025
EP320 EpisodeReward=-131.75357071375325
EP321 EpisodeReward=-189.55947569666682
EP322 EpisodeReward=-89.26976610244684
EP323 EpisodeReward=-151.52000428336018
EP324 EpisodeReward=-150.50011464127897
EP325 EpisodeReward=-116.256492925955
EP326 EpisodeReward=-102.50269345287715
EP327 EpisodeReward=-165.89085919359994
EP328 EpisodeReward=-102.5574594639633
EP329 EpisodeReward=-62.27508615480822
EP330 EpisodeReward=-135.0005292259189
EP331 EpisodeReward=-95.48285603844924
EP332 EpisodeReward=-151.86284667276527
EP333 EpisodeReward=-173.42982311835874
EP334 EpisodeReward=-171.11498780851142
EP335 EpisodeReward=-129.30946738150763
EP336 EpisodeReward=-137.883729518086
EP337 EpisodeReward=-167.74526808132435
EP338 EpisodeReward=-139.45251725150163
EP339 EpisodeReward=-138.0276204192103
EP340 EpisodeReward=-166.2360659050791
EP341 EpisodeReward=-103.52111276551275
EP342 EpisodeReward=-135.97422426223966
EP343 EpisodeReward=-117.52567490520116
EP344 EpisodeReward=-130.8845180468395
EP345 EpisodeReward=-209.45087937130586
EP346 EpisodeReward=-152.40888942991953
EP347 EpisodeReward=-127.2889143437633
EP348 EpisodeReward=-134.81114344559853
EP349 EpisodeReward=-150.76807237653546
EP350 EpisodeReward=-303.9296085817464
EP351 EpisodeReward=-126.57015337682492
EP352 EpisodeReward=-127.61251643746144
EP353 EpisodeReward=-203.25747472588353
EP354 EpisodeReward=-119.53143513201535
EP355 EpisodeReward=-187.2874165613116
EP356 EpisodeReward=-140.6603902453347
EP357 EpisodeReward=-93.08815119557077
EP358 EpisodeReward=-59.71973671012777
EP359 EpisodeReward=-140.9233494651398
EP360 EpisodeReward=-154.8904756699248
EP361 EpisodeReward=-113.36706960555959
EP362 EpisodeReward=-183.97594710779862
EP363 EpisodeReward=-27.02394010157657
EP364 EpisodeReward=-22.67545355989897
EP365 EpisodeReward=-106.82173593445059
EP366 EpisodeReward=-114.4156783079558
EP367 EpisodeReward=-129.3562393017489
EP368 EpisodeReward=-72.80809870325871
EP369 EpisodeReward=-11.04720226909036
EP370 EpisodeReward=-46.56308603764167
EP371 EpisodeReward=-72.97180762492535
EP372 EpisodeReward=-103.22137636105609
EP373 EpisodeReward=-163.3950247505715
EP374 EpisodeReward=-4.769126918710228
EP375 EpisodeReward=-133.16983210283084
EP376 EpisodeReward=-65.28871079765561
EP377 EpisodeReward=23.672482435006913
EP378 EpisodeReward=-141.42389893549884
EP379 EpisodeReward=-141.2921552058642
EP380 EpisodeReward=274.50828065844735
EP381 EpisodeReward=-76.7849256647902
EP382 EpisodeReward=-305.02286894866984
EP383 EpisodeReward=-87.27227911079105
EP384 EpisodeReward=-37.327609990782946
EP385 EpisodeReward=191.20075634053217
EP386 EpisodeReward=-276.83788928527497
EP387 EpisodeReward=-88.65703489029566
EP388 EpisodeReward=-35.55570571249579
EP389 EpisodeReward=-374.99252907925916
EP390 EpisodeReward=155.779083113517
EP391 EpisodeReward=-456.18668892441934
EP392 EpisodeReward=-30.986677500483367
EP393 EpisodeReward=23.000670814034805
EP394 EpisodeReward=-30.926831840250976
EP395 EpisodeReward=-479.73430376099293
EP396 EpisodeReward=-479.7365960777203
EP397 EpisodeReward=-614.4511291026495
EP398 EpisodeReward=-565.3750311161303
EP399 EpisodeReward=-260.00501004798843
EP400 EpisodeReward=-373.37604152434335
EP401 EpisodeReward=-195.6844138358965
EP402 EpisodeReward=-218.98807718030997
EP403 EpisodeReward=-214.681955394498
EP404 EpisodeReward=-69.4497682921344
EP405 EpisodeReward=-158.65432534951955
EP406 EpisodeReward=-87.69140519729386
EP407 EpisodeReward=-129.00271846005106
EP408 EpisodeReward=-108.92649532665182
EP409 EpisodeReward=-216.53256529330886
EP410 EpisodeReward=-117.19866623536086
EP411 EpisodeReward=-105.63097399822482
EP412 EpisodeReward=-160.5073608473345
EP413 EpisodeReward=-78.10175101732366
EP414 EpisodeReward=-138.5093174373045
EP415 EpisodeReward=-98.87409179484943
EP416 EpisodeReward=-76.51689770101763
