epoch,accuracy,loss
0,1.0,0.27677685022354126
0,1.0,0.03830453008413315
0,1.0,3.25166916847229
0,1.0,2.6805803775787354
0,1.0,0.20693251490592957
0,1.0,0.3464459478855133
0,1.0,0.15044152736663818
0,1.0,0.3501870036125183
0,1.0,0.038758534938097
0,1.0,0.09897840768098831
0,1.0,0.2022552788257599
0,1.0,0.29494479298591614
0,1.0,1.1881954669952393
0,1.0,0.24447429180145264
0,1.0,1.231553077697754
0,1.0,0.11362646520137787
0,1.0,0.09367583692073822
0,1.0,0.010769008658826351
0,1.0,1.0441045761108398
0,1.0,0.14054419100284576
0,1.0,0.7102558016777039
0,1.0,0.014862071722745895
0,1.0,7.788421630859375
0,1.0,0.06983425468206406
0,1.0,3.2879483699798584
0,1.0,1.8666105270385742
0,1.0,5.262522220611572
0,1.0,1.118301510810852
0,1.0,10.452860832214355
0,1.0,1.3760416507720947
0,1.0,0.02430986613035202
0,1.0,0.001393860555253923
0,1.0,1.0591418743133545
0,1.0,0.2742634415626526
0,1.0,0.017395302653312683
0,1.0,10.989873886108398
0,1.0,1.2417426109313965
0,1.0,0.7170699834823608
0,1.0,0.0014610181096941233
0,1.0,3.2020413875579834
0,1.0,5.872063159942627
0,0.0,0.45970141887664795
0,0.0,0.5717069506645203
0,1.0,0.2557509243488312
0,1.0,0.9643321633338928
0,1.0,0.002523822011426091
0,1.0,2.467007637023926
0,1.0,0.24669601023197174
0,1.0,1.886169195175171
0,1.0,0.08665519952774048
0,1.0,2.0812935829162598
0,1.0,0.051933858543634415
0,0.0,2.6445441246032715
0,0.0,2.913825511932373
0,1.0,1.1100454330444336
0,0.0,2.2305643558502197
0,1.0,0.19802473485469818
0,1.0,0.0025690586771816015
0,1.0,0.4010432958602905
0,1.0,17.259798049926758
0,1.0,0.48081862926483154
0,1.0,0.14743755757808685
0,1.0,1.8621987104415894
0,1.0,0.04692317917943001
0,0.0,2.4007062911987305
0,1.0,0.01996898092329502
0,1.0,1.6097052097320557
0,1.0,1.7384989261627197
0,1.0,0.3353056013584137
0,1.0,2.6808154582977295
0,1.0,6.5335540771484375
0,1.0,2.3937370777130127
0,1.0,0.2613624334335327
0,0.0,36.00912094116211
0,1.0,0.6495295166969299
0,1.0,3.5702667236328125
0,1.0,3.1667187213897705
0,1.0,6.777071952819824
0,1.0,0.0022530476562678814
0,1.0,0.7549479603767395
0,1.0,1.6631773710250854
0,1.0,20.47760581970215
0,1.0,44.364234924316406
0,1.0,48.08403396606445
0,1.0,0.13485747575759888
0,0.0,7.6568708419799805
0,1.0,1.3396501541137695
0,1.0,1.446298360824585
0,1.0,0.2993811070919037
0,0.0,34.085289001464844
0,1.0,0.7442866563796997
0,1.0,4.183889865875244
0,1.0,2.421135187149048
0,1.0,0.4358314573764801
0,1.0,11.853046417236328
0,0.0,6.8027873039245605
0,1.0,0.07339340448379517
0,1.0,10.521775245666504
0,1.0,0.015088007785379887
0,1.0,29.5028018951416
0,1.0,1.8676791191101074
0,1.0,35.3454704284668
0,1.0,35.45441436767578
0,1.0,130.55650329589844
0,1.0,11.96035099029541
0,1.0,0.029664406552910805
0,1.0,9.395549774169922
0,1.0,1.3327007293701172
0,1.0,2.8953356742858887
0,1.0,14.789667129516602
0,1.0,3.578098773956299
0,0.0,0.6128455996513367
0,1.0,2.2471628189086914
0,1.0,12.67950439453125
0,1.0,8.87300968170166
0,1.0,0.7253535985946655
0,1.0,0.03910962492227554
0,1.0,78.41121673583984
0,0.0,4.780651092529297
0,1.0,12.476947784423828
0,0.0,11.309197425842285
0,0.0,9.785948753356934
0,1.0,3.451263189315796
0,1.0,0.16869159042835236
0,1.0,1.8063201904296875
0,1.0,54.67909240722656
0,1.0,127.15886688232422
0,0.0,37.017372131347656
0,0.0,20.86865234375
0,1.0,4.705051898956299
0,1.0,2.5475833415985107
0,1.0,13.915599822998047
0,1.0,2.4973702430725098
0,0.0,12.342781066894531
0,1.0,2.506831645965576
0,1.0,1.008072853088379
0,1.0,5.50096321105957
0,1.0,1.1429246664047241
0,1.0,1.360695719718933
0,0.0,1461.68603515625
0,1.0,3.31353759765625
0,1.0,4.571828842163086
0,1.0,52.99482727050781
0,1.0,39.046669006347656
0,1.0,7.25739049911499
0,1.0,4.278426170349121
0,1.0,115.32575988769531
0,1.0,1.854336142539978
0,1.0,1.2908116579055786
0,1.0,134.890625
0,1.0,45.947696685791016
0,1.0,27.73259162902832
0,1.0,15.688058853149414
0,1.0,24.341402053833008
0,0.0,40.76133346557617
0,1.0,0.4188500940799713
0,1.0,15.330876350402832
0,1.0,11.483510971069336
0,1.0,115.55134582519531
0,1.0,0.8740492463111877
0,1.0,2.245333194732666
0,1.0,3.1754612922668457
0,1.0,22.5648193359375
0,1.0,0.9429163932800293
0,0.0,14.757527351379395
0,1.0,5.522241592407227
0,1.0,0.5419543981552124
0,1.0,35.51676940917969
0,1.0,0.12987524271011353
0,1.0,3.286815881729126
0,1.0,241294.15625
0,0.0,72.86660766601562
0,1.0,0.1730436086654663
0,1.0,0.7078515291213989
0,1.0,75.60474395751953
0,1.0,1.8422627449035645
0,0.0,34.809207916259766
0,0.0,15.734267234802246
0,1.0,538.9232788085938
0,1.0,7.6404128074646
0,1.0,375.75140380859375
0,1.0,20.259477615356445
0,1.0,29.53455352783203
0,1.0,1588.105712890625
0,1.0,726.9974975585938
0,1.0,47.103790283203125
0,0.0,20.910497665405273
0,1.0,1686.0863037109375
0,1.0,22.032779693603516
0,1.0,1463.09521484375
0,1.0,18.74640464782715
0,1.0,25.672183990478516
0,1.0,2263.5849609375
0,1.0,2050.95263671875
0,1.0,1544.58740234375
0,1.0,5.536450386047363
0,1.0,0.3505125641822815
0,1.0,9.303915023803711
0,1.0,0.9970115423202515
0,0.0,9.318628311157227
0,1.0,1201.891357421875
0,1.0,1.9281553030014038
0,0.0,21.522090911865234
0,1.0,970.6967163085938
0,1.0,1149.5634765625
0,1.0,9.284005165100098
0,1.0,9.441816329956055
0,1.0,822.3126831054688
0,0.0,3254.76025390625
0,0.0,541.7146606445312
0,1.0,225.08607482910156
0,1.0,10.976295471191406
0,1.0,3.3872714042663574
0,1.0,4.96070671081543
0,1.0,257.47674560546875
0,1.0,272.306396484375
0,1.0,7.30061674118042
0,1.0,1870.2906494140625
0,1.0,166.4381866455078
0,1.0,18.401031494140625
0,1.0,212.74423217773438
0,1.0,1728.92578125
0,1.0,14.844879150390625
0,0.0,15.05656909942627
0,1.0,12.95630931854248
0,1.0,35.3547248840332
0,1.0,14.687270164489746
0,1.0,82.27167510986328
0,1.0,3268.532470703125
0,1.0,2049.827880859375
0,1.0,2620.666259765625
0,1.0,44.89834213256836
0,1.0,1.7112996578216553
0,1.0,2432.860595703125
0,1.0,53.01571273803711
0,1.0,509.4079895019531
0,1.0,0.8422184586524963
0,1.0,0.19360214471817017
0,1.0,102.01937103271484
0,1.0,573.7902221679688
0,1.0,6.946171760559082
0,1.0,29.779190063476562
0,1.0,1957.10107421875
0,1.0,1378.6826171875
0,1.0,4.813235282897949
0,1.0,29.616209030151367
0,1.0,1504.757080078125
0,1.0,5.059204578399658
0,1.0,705.6215209960938
0,1.0,34.99057388305664
0,1.0,9.31993293762207
0,1.0,252.9796600341797
0,1.0,4.403234958648682
0,1.0,19.5208740234375
0,0.0,11.24606704711914
0,1.0,68.41341400146484
0,1.0,0.04694797098636627
0,0.0,89.84225463867188
0,0.0,2102.807861328125
0,0.0,63.801910400390625
0,0.0,23.73706817626953
0,1.0,0.04673661291599274
0,1.0,6.958080768585205
0,1.0,192.31243896484375
0,0.0,152.93675231933594
0,1.0,527.7821655273438
0,1.0,570.7911376953125
0,1.0,117.5379409790039
0,0.0,3159.168701171875
0,1.0,29.618865966796875
0,1.0,41.568809509277344
0,0.0,518.7448120117188
0,1.0,368.42486572265625
0,1.0,93.1924819946289
0,1.0,66.43582916259766
0,0.0,3199.482177734375
0,0.0,93.4141616821289
0,1.0,16.91506576538086
0,1.0,209.14695739746094
0,1.0,328.0224304199219
0,1.0,11.10812759399414
0,1.0,907.0596923828125
0,1.0,17.946992874145508
0,1.0,9915.791015625
0,1.0,7.877574443817139
0,1.0,4.039894104003906
0,1.0,2281.92822265625
0,1.0,1927.7052001953125
0,1.0,343.219482421875
0,1.0,1539.7193603515625
0,1.0,550.5100708007812
0,1.0,1207.4140625
0,1.0,11.478960990905762
0,1.0,33.58465576171875
0,1.0,823.5050048828125
0,1.0,122.26954650878906
0,1.0,91.94168853759766
0,0.0,99.42952728271484
0,1.0,18.957881927490234
0,0.0,180.84536743164062
0,1.0,58.9466667175293
0,1.0,402.080322265625
0,1.0,335.5488586425781
0,1.0,240.0267791748047
0,1.0,1337.5931396484375
0,1.0,704.950439453125
0,0.0,344.1382751464844
0,1.0,338.6282958984375
0,1.0,788502.6875
0,1.0,2281.10009765625
0,0.0,9000.9296875
0,1.0,6030.16162109375
0,1.0,10834.796875
0,1.0,986.06884765625
0,1.0,58.349308013916016
0,1.0,18.420148849487305
0,1.0,35.712005615234375
0,1.0,109.9989242553711
0,1.0,44.60844039916992
0,1.0,18410.1875
0,1.0,35.79083251953125
0,1.0,1333.1590576171875
0,1.0,28.41493797302246
0,1.0,523.3466186523438
0,1.0,32.44770812988281
0,1.0,93.29503631591797
0,0.0,138.32366943359375
0,1.0,85.77830505371094
0,0.0,76.78054809570312
0,0.0,247.73960876464844
0,1.0,86.94332885742188
0,1.0,409.4694519042969
0,0.0,277.7784423828125
0,1.0,2.4235100746154785
0,1.0,3.3989639282226562
0,1.0,13335.08984375
0,1.0,11.38897705078125
0,1.0,72.82597351074219
0,1.0,15288.78515625
0,1.0,20201.076171875
0,1.0,10824.3427734375
0,1.0,8617.7861328125
0,1.0,59.45855712890625
0,1.0,10139.349609375
0,1.0,728.3870849609375
0,0.0,5338.4677734375
0,1.0,927.2366943359375
0,0.0,717.941650390625
0,1.0,244.86595153808594
0,1.0,1614.28955078125
0,0.0,409.78570556640625
0,0.0,112.21202087402344
0,1.0,310.0148620605469
0,1.0,294.80621337890625
0,1.0,175.64015197753906
0,1.0,134.92501831054688
0,0.0,2563.656982421875
0,0.0,1001.6235961914062
0,1.0,134.95053100585938
0,1.0,1765.251220703125
0,0.0,2311.61767578125
0,1.0,303.6408386230469
0,1.0,385.5767517089844
0,1.0,3587.85205078125
0,1.0,724.2484741210938
0,0.0,259.12274169921875
0,1.0,26.660608291625977
0,1.0,482.7493591308594
0,1.0,1.1581459045410156
0,1.0,43.16740417480469
0,1.0,449.22833251953125
0,1.0,70.29610443115234
0,1.0,226.81639099121094
0,1.0,36.70212173461914
0,1.0,15.218761444091797
0,1.0,438.30224609375
0,1.0,30.078369140625
0,1.0,407.6238708496094
0,1.0,211.7785186767578
0,1.0,299.8283386230469
0,1.0,62.92835235595703
0,1.0,247.32476806640625
0,1.0,401.3292236328125
0,0.0,227.486083984375
0,0.0,64.82490539550781
0,1.0,92.0775146484375
0,1.0,7.914276599884033
0,1.0,79.95966339111328
0,0.0,407.4070129394531
0,1.0,59.26856994628906
0,1.0,308.38568115234375
0,1.0,131.75631713867188
0,1.0,1746.626708984375
0,0.0,203.56378173828125
0,1.0,143.625244140625
0,0.0,198.43771362304688
0,0.0,1145.3746337890625
0,0.0,1758.8460693359375
0,0.0,1157.868408203125
0,1.0,6284.8583984375
0,1.0,118.63496398925781
0,1.0,146.0669403076172
0,1.0,373.32635498046875
0,1.0,100.35676574707031
0,1.0,107.31918334960938
0,1.0,10.767402648925781
0,0.0,1282.124267578125
0,1.0,6025.71630859375
0,1.0,81.63404846191406
0,1.0,4.385322570800781
0,0.0,1791.7115478515625
0,0.0,1856.1455078125
0,0.0,826.1133422851562
0,1.0,0.8825721740722656
0,0.0,1209.8203125
0,0.0,128.66404724121094
0,1.0,804.3441772460938
0,0.0,104.4103775024414
0,0.0,193.11227416992188
0,1.0,186.32150268554688
0,0.0,898.7846069335938
0,1.0,163.55543518066406
0,0.0,689.6329956054688
0,1.0,597.4837646484375
0,1.0,143.1385040283203
0,1.0,0.04265999794006348
0,1.0,738.7752075195312
0,0.0,333.9742736816406
0,1.0,93.93045043945312
0,1.0,0.000851169228553772
0,1.0,0.298805296421051
0,1.0,12.776784896850586
0,1.0,49.29524230957031
0,1.0,0.020502939820289612
0,1.0,40.819026947021484
0,1.0,376.8584289550781
0,0.0,323.69244384765625
0,1.0,12.53014850616455
0,1.0,60.177974700927734
0,0.0,311.04522705078125
0,1.0,220.60154724121094
0,0.0,22.46750831604004
0,1.0,264.4117431640625
0,1.0,118.47413635253906
0,1.0,15.336134910583496
0,1.0,61.86191177368164
0,1.0,0.28743839263916016
0,0.0,597.3763427734375
0,1.0,5.09771728515625
0,1.0,362.030517578125
0,1.0,7.424161434173584
0,0.0,1541.2860107421875
0,1.0,83.29570007324219
0,0.0,704.593994140625
0,0.0,16.614181518554688
0,1.0,0.4471612572669983
0,1.0,17.833919525146484
0,0.0,450022.25
0,1.0,481.23785400390625
0,1.0,59.30052947998047
0,0.0,137.17608642578125
0,1.0,107.76477813720703
0,1.0,50.86482620239258
0,1.0,102.31796264648438
0,1.0,71.12447357177734
0,1.0,40.78705978393555
0,1.0,682.7516479492188
0,0.0,129.37396240234375
0,1.0,27.237899780273438
0,0.0,37.87386703491211
0,1.0,71.80245208740234
0,0.0,276.358154296875
0,0.0,338.0826416015625
0,1.0,63.09695816040039
0,1.0,117.15974426269531
0,1.0,27.118894577026367
0,1.0,284.2838134765625
0,1.0,2.6162824630737305
0,1.0,146.40350341796875
0,1.0,89.41004180908203
0,1.0,194836.921875
0,1.0,85.69805145263672
0,1.0,21.77967643737793
0,1.0,68.56596374511719
0,1.0,176.84909057617188
0,1.0,3.4738643169403076
0,1.0,11.107314109802246
0,0.0,126.08504486083984
0,1.0,6206.9130859375
0,0.0,126.40461730957031
0,1.0,3.6794235706329346
0,1.0,81.8912353515625
0,1.0,66.77156066894531
0,1.0,899.3226318359375
0,1.0,0.6969559192657471
0,1.0,943.2141723632812
0,1.0,0.9145074486732483
0,1.0,0.01580864191055298
0,1.0,174.6643524169922
0,1.0,11.095519065856934
0,1.0,523.449951171875
0,1.0,142.4048309326172
0,1.0,0.29183998703956604
0,1.0,103.16553497314453
0,1.0,1915.066650390625
0,1.0,1.530167818069458
0,1.0,86.41032409667969
0,0.0,125.58797454833984
0,1.0,94.68321228027344
0,1.0,277.0566711425781
0,0.0,131.5938262939453
0,1.0,25.064128875732422
0,0.0,178.3310546875
0,1.0,18.902645111083984
0,1.0,99.49891662597656
0,1.0,130.72567749023438
0,1.0,30.862689971923828
0,1.0,76.2381362915039
0,1.0,22.79444694519043
0,1.0,27.996137619018555
0,1.0,24.864076614379883
0,0.0,89.14130401611328
0,1.0,155.34950256347656
0,1.0,21.603431701660156
0,0.0,148.98031616210938
0,1.0,80.12621307373047
0,1.0,33.774513244628906
0,1.0,29.04008674621582
0,0.0,217.0856170654297
0,1.0,42.73220443725586
0,1.0,17.00706672668457
0,1.0,69.38308715820312
0,1.0,93.27499389648438
0,1.0,29.63481330871582
0,1.0,18.542423248291016
0,1.0,25.812774658203125
0,1.0,16.525733947753906
0,1.0,37.478248596191406
0,0.0,393.503173828125
0,1.0,10.898380279541016
0,1.0,11.590899467468262
0,1.0,32.42546081542969
0,1.0,26.89939308166504
0,1.0,1.3512076139450073
0,1.0,6.166964530944824
0,1.0,11.350080490112305
0,0.0,148.7703094482422
0,0.0,301.0110778808594
0,1.0,87.46485137939453
0,1.0,1.247971534729004
0,0.0,317.3569030761719
0,0.0,299.5852966308594
0,0.0,694.2376098632812
0,1.0,41.07210922241211
0,0.0,263.8126220703125
0,1.0,3.680009126663208
0,1.0,6.225914478302002
0,1.0,2.5041749477386475
0,1.0,11.522428512573242
0,1.0,151.4699249267578
0,1.0,621.4710693359375
0,0.0,110.81468963623047
0,1.0,86.72151947021484
0,1.0,128.41908264160156
0,1.0,1.724419116973877
0,1.0,1.553510308265686
0,1.0,188.90475463867188
0,1.0,31.765718460083008
0,1.0,234.41098022460938
0,1.0,65.20138549804688
0,1.0,707.7356567382812
0,1.0,14.183149337768555
0,0.0,59.56025695800781
0,1.0,2.1167194843292236
0,1.0,0.00017060339450836182
0,0.0,67.03715515136719
0,1.0,352.4694519042969
0,0.0,63.12799072265625
0,1.0,75248.90625
0,0.0,163.86859130859375
0,1.0,85.1812744140625
0,0.0,1061.431640625
0,1.0,85.14128112792969
0,1.0,205.70289611816406
0,1.0,75.5299301147461
0,1.0,25.815256118774414
0,1.0,68.2020492553711
0,1.0,28.929349899291992
0,1.0,95.99430847167969
0,1.0,1517.427978515625
0,1.0,0.02475859224796295
0,1.0,2.365708351135254
0,1.0,54.243080139160156
0,1.0,257.3318176269531
0,1.0,103.2969970703125
0,1.0,3281.2412109375
0,1.0,148.6184844970703
0,1.0,355.182373046875
0,1.0,35.455684661865234
0,1.0,128.46058654785156
0,1.0,246.6859130859375
0,1.0,23.246593475341797
0,1.0,57.8905143737793
0,0.0,98.66173553466797
0,1.0,30.606544494628906
0,1.0,4.617160797119141
0,1.0,20.84314727783203
0,1.0,1.8252366781234741
0,1.0,2.1138789653778076
0,0.0,90.07034301757812
0,1.0,2.8744983673095703
0,0.0,52.29291915893555
0,1.0,0.10401254892349243
0,1.0,0.1858397126197815
0,1.0,6.086592674255371
0,0.0,62.68649673461914
0,0.0,613.603759765625
0,1.0,60.289764404296875
0,1.0,125.0058822631836
0,0.0,84.72054290771484
0,1.0,77.23259735107422
0,1.0,43.48236846923828
0,1.0,96.73246002197266
0,1.0,51.632083892822266
0,0.0,29.869853973388672
0,1.0,28.662090301513672
0,1.0,4.696913242340088
0,1.0,32.10857391357422
0,1.0,54.133453369140625
0,1.0,142.8662567138672
0,1.0,91.21975708007812
0,1.0,113.32164001464844
0,1.0,5.685360431671143
0,1.0,495.59228515625
0,0.0,45.176055908203125
0,1.0,41.375816345214844
0,0.0,46.3021125793457
0,1.0,0.4788869619369507
0,1.0,423.72552490234375
0,1.0,6.139711856842041
0,1.0,15.175931930541992
0,1.0,39.22670364379883
0,1.0,13.87271499633789
0,1.0,63.25559616088867
0,1.0,1.8369646072387695
0,0.0,170.49180603027344
0,1.0,0.7883281111717224
0,1.0,38.43334197998047
0,1.0,35.508766174316406
0,1.0,27.217517852783203
0,1.0,5.933969974517822
0,1.0,1.2391233444213867
0,1.0,49.57246398925781
0,1.0,46.25270080566406
0,0.0,281.5447998046875
0,1.0,18.496456146240234
0,1.0,14.053803443908691
0,1.0,17.363059997558594
0,0.0,372.7711181640625
0,1.0,12.422354698181152
0,1.0,32.917015075683594
0,1.0,4.669439792633057
0,1.0,23.360618591308594
0,1.0,15.039285659790039
0,0.0,143.6954803466797
0,1.0,38.085262298583984
0,0.0,188.28030395507812
0,1.0,15.307465553283691
0,0.0,46.4817008972168
0,1.0,6.141073226928711
0,1.0,42.336334228515625
0,1.0,6.497147083282471
0,1.0,416.6417541503906
0,0.0,93.01698303222656
0,0.0,214.2388916015625
0,0.0,46.554134368896484
0,1.0,4.4305572509765625
0,1.0,2.6027748584747314
0,0.0,57.2509651184082
0,1.0,1.455672264099121
0,0.0,26.9979305267334
0,1.0,57.519596099853516
0,1.0,1.2211167812347412
0,1.0,0.05563482642173767
0,0.0,28.70393180847168
0,0.0,55.384517669677734
0,1.0,5.359519004821777
0,1.0,6.987736225128174
0,0.0,52.13899612426758
0,1.0,35.7744026184082
0,1.0,8.147080421447754
0,1.0,744.621337890625
0,0.0,51.755393981933594
0,0.0,45.22796630859375
0,0.0,41.65621566772461
0,0.0,47.934326171875
0,1.0,16.948217391967773
0,1.0,0.07279522716999054
0,1.0,19.96208953857422
0,1.0,29.793846130371094
0,1.0,0.08782699704170227
0,1.0,14451.6748046875
0,1.0,0.08276508003473282
0,1.0,6.603212356567383
0,1.0,44.19279479980469
0,1.0,3.6968886852264404
0,1.0,35.633262634277344
0,1.0,3.2414944171905518
0,1.0,22.45246696472168
0,0.0,35.5840950012207
0,1.0,26.161563873291016
0,1.0,1.7886450290679932
0,1.0,3.313870906829834
0,1.0,22.117950439453125
0,1.0,38.23820114135742
0,1.0,207.37213134765625
0,1.0,3.4704525470733643
0,1.0,0.5780324339866638
0,1.0,1.3303236961364746
0,1.0,32.36050033569336
0,0.0,33.52384567260742
0,1.0,1.5756500959396362
0,1.0,26.199352264404297
0,1.0,37.15666580200195
0,1.0,49.51961898803711
0,0.0,34.673221588134766
0,1.0,20.10332489013672
0,1.0,21.22608757019043
0,1.0,5.901082992553711
0,1.0,33.26812744140625
0,1.0,2.5564074516296387
0,0.0,18.47887420654297
0,1.0,7.385794639587402
0,1.0,2.0502939224243164
0,1.0,0.07023276388645172
0,1.0,0.0012188553810119629
0,1.0,0.24303022027015686
0,0.0,41.577857971191406
0,1.0,1.356462836265564
0,1.0,26.56709098815918
0,0.0,13.584830284118652
0,1.0,114.0364990234375
0,1.0,42.246429443359375
0,1.0,0.2618560791015625
0,1.0,6.605721950531006
0,1.0,20.509624481201172
0,1.0,6.701127052307129
0,1.0,0.6924029588699341
0,0.0,33.080753326416016
0,1.0,23.60166358947754
0,1.0,17.982952117919922
0,0.0,289.1860046386719
0,1.0,2.822990655899048
0,1.0,10.389250755310059
0,1.0,2.2065412998199463
0,1.0,0.1853664070367813
0,0.0,89.91060638427734
0,1.0,0.6033622026443481
0,1.0,5.212667942047119
0,1.0,0.2271409034729004
0,0.0,14.75236988067627
0,0.0,19.941370010375977
0,0.0,17.069042205810547
0,1.0,28.961694717407227
0,0.0,29.47951889038086
0,1.0,72.17122650146484
0,1.0,3.870931386947632
0,1.0,0.12836195528507233
0,1.0,10.355441093444824
0,1.0,136.02188110351562
0,0.0,26.717994689941406
0,1.0,2.833357572555542
0,0.0,29.51581573486328
0,0.0,18.62293243408203
0,1.0,14.501202583312988
0,1.0,3.3347365856170654
0,1.0,11.822281837463379
0,1.0,31.127395629882812
0,1.0,3.941075563430786
0,1.0,0.7801124453544617
0,1.0,12.979387283325195
0,1.0,7.3645782470703125
0,1.0,0.10606980323791504
0,1.0,8.893474578857422
0,1.0,257.30218505859375
0,1.0,30.178958892822266
0,0.0,20.60378074645996
0,1.0,46.75925064086914
0,1.0,2.243870258331299
0,1.0,1.05973482131958
0,0.0,100.88524627685547
0,1.0,5.630627155303955
0,1.0,0.016459837555885315
0,0.0,21.678958892822266
0,0.0,15.361361503601074
0,1.0,10.887200355529785
0,1.0,0.0012306033167988062
0,0.0,214.37615966796875
0,1.0,0.5056925415992737
0,1.0,74.7411117553711
0,1.0,8.881011009216309
0,1.0,0.24070391058921814
0,1.0,4.201699256896973
0,0.0,13.20930290222168
0,1.0,19.61064338684082
0,1.0,1.5326603651046753
0,1.0,1.2855122089385986
